Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.31538888278538,4.05727669320024
Central Europe and the Baltics,CEB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.32862102132121,4.08356916935059
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,102511922,..
Central Europe and the Baltics,CEB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,16.9480351231389,..
Central Europe and the Baltics,CEB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Central Europe and the Baltics,CEB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.4601184961471,..
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,11638064762606.8,..
Early-demographic dividend,EAR,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Early-demographic dividend,EAR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,33390688199716.3,..
Early-demographic dividend,EAR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.99963484038237,6.07736302337295
Early-demographic dividend,EAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.90133975842392,3.93812366247649
Early-demographic dividend,EAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.53908073024018,4.58852086216093
Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,3249140605,..
Early-demographic dividend,EAR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,17.5824846030774,..
Early-demographic dividend,EAR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Early-demographic dividend,EAR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.8178056840413,..
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,25942413437360,..
East Asia & Pacific,EAS,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
East Asia & Pacific,EAS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,45003987661925.1,..
East Asia & Pacific,EAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.45958613345372,3.46217631727732
East Asia & Pacific,EAS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.17757463841966,4.1818882691195
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.86811981432036,3.87191537152093
East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2328220870,..
East Asia & Pacific,EAS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,11.6533794894219,..
East Asia & Pacific,EAS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
East Asia & Pacific,EAS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.7443580041224,..
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,16284459791798.2,..
East Asia & Pacific (excluding high income),EAP,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
East Asia & Pacific (excluding high income),EAP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,33542781013236,..
East Asia & Pacific (excluding high income),EAP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.49276224797799,3.49824750249642
East Asia & Pacific (excluding high income),EAP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.27518686491878,4.28293690062928
East Asia & Pacific (excluding high income),EAP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.93829217168956,3.94545414953392
East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,2081651801,..
East Asia & Pacific (excluding high income),EAP,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,7.62038819041426,..
East Asia & Pacific (excluding high income),EAP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
East Asia & Pacific (excluding high income),EAP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.49623787364322,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,16253261537421.4,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,33478768374618.6,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.50139769843506,3.50712398349014
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.28415502965161,4.29203583802534
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.94764709698904,3.95499145895629
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,2056064424,..
East Asia & Pacific (IDA & IBRD countries),TEA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,7.45975370093065,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.14565,..
East Asia & Pacific (IDA & IBRD countries),TEA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.49824756454622,..
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,13646587749131,..
Euro area,EMU,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Euro area,EMU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,15792885551644.7,..
Euro area,EMU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.69981285717599,8.36109673994297
Euro area,EMU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.78832704045554,7.30284941289224
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.2080851104635,7.79075558404441
Euro area,EMU,"Population, total",SP.POP.TOTL,341783171,..
Euro area,EMU,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.6968708282738,..
Euro area,EMU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Euro area,EMU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.6002875939103,..
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,23068402795298.5,..
Europe & Central Asia,ECS,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Europe & Central Asia,ECS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,31884484835866,..
Europe & Central Asia,ECS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.05663134874244,6.96447611467108
Europe & Central Asia,ECS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.85055484333248,6.71394327608702
Europe & Central Asia,ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.94375318019942,6.82712405972141
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,918793590,..
Europe & Central Asia,ECS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,16.8027375358229,..
Europe & Central Asia,ECS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Europe & Central Asia,ECS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.3488906043948,..
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,3410695054029.32,..
Europe & Central Asia (excluding high income),ECA,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Europe & Central Asia (excluding high income),ECA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,9163014316547.18,..
Europe & Central Asia (excluding high income),ECA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.85087388393554,7.01017123659498
Europe & Central Asia (excluding high income),ECA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.19032961542243,7.351603248706
Europe & Central Asia (excluding high income),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.03970427904415,7.20029205495228
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,417797257,..
Europe & Central Asia (excluding high income),ECA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,17.9579430164448,..
Europe & Central Asia (excluding high income),ECA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Europe & Central Asia (excluding high income),ECA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.0469773953365,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,4057330568168.54,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,10465917772339.8,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.60333131482094,6.70416750637777
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.89426570714266,6.99994740801877
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.76516512840317,6.86882979532712
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,459865205,..
Europe & Central Asia (IDA & IBRD countries),TEC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,17.2782154978907,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.5755989186922,..
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,18768076076357.3,..
European Union,EUU,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
European Union,EUU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,22446791654976.2,..
European Union,EUU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.14411828668749,6.85994732421006
European Union,EUU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.55761049165378,6.17283177229663
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.82769642894128,6.489369837452
European Union,EUU,"Population, total",SP.POP.TOTL,513213363,..
European Union,EUU,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.9301239455614,..
European Union,EUU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
European Union,EUU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.9345216836279,..
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,841432963671.601,..
Fragile and conflict affected situations,FCS,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Fragile and conflict affected situations,FCS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2403579476739.45,..
Fragile and conflict affected situations,FCS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.26717401301815,6.28321651418604
Fragile and conflict affected situations,FCS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.64617040889552,5.69034469875003
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.88346218635619,5.9167166530774
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,515215936,..
Fragile and conflict affected situations,FCS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,33.209503636834,..
Fragile and conflict affected situations,FCS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Fragile and conflict affected situations,FCS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.45084801162229,..
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,729217800806.705,..
Heavily indebted poor countries (HIPC),HPC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Heavily indebted poor countries (HIPC),HPC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1974495890288.97,..
Heavily indebted poor countries (HIPC),HPC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.26220467449292,4.26534327045257
Heavily indebted poor countries (HIPC),HPC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.57938253625356,3.60430429307879
Heavily indebted poor countries (HIPC),HPC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.89073957602488,3.90573491289283
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,780234406,..
Heavily indebted poor countries (HIPC),HPC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,32.1849699778551,..
Heavily indebted poor countries (HIPC),HPC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.01379,..
Heavily indebted poor countries (HIPC),HPC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.02840923793326,..
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,54205741387665,..
High income,HIC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
High income,HIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,61279268470814.5,..
High income,HIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.42180059967578,5.31893646971224
High income,HIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.87035949632118,4.67940557666885
High income,HIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.11390466144194,4.96194947404187
High income,HIC,"Population, total",SP.POP.TOTL,1210312147,..
High income,HIC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,19.4095513564386,..
High income,HIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
High income,HIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.9320439329727,..
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,30473237070032.1,..
IBRD only,IBD,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
IBRD only,IBD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,70091565701238.9,..
IBRD only,IBD,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.59935184158039,5.64986965052465
IBRD only,IBD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.79219904301329,4.78499571498567
IBRD only,IBD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.09467124429549,5.10812064102732
IBRD only,IBD,"Population, total",SP.POP.TOTL,4772284113,..
IBRD only,IBD,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,12.4669491552949,..
IBRD only,IBD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
IBRD only,IBD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.48378013902042,..
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,32694405644269.9,..
IDA & IBRD total,IBT,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
IDA & IBRD total,IBT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,76672474175581,..
IDA & IBRD total,IBT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.43531479151907,5.47248531479211
IDA & IBRD total,IBT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.6039983210066,4.60068268351413
IDA & IBRD total,IBT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.92161633235406,4.93322375898124
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,6412522234,..
IDA & IBRD total,IBT,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.2309728132884,..
IDA & IBRD total,IBT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
IDA & IBRD total,IBT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.22482074084979,..
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,993777987034.123,..
IDA blend,IDB,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
IDA blend,IDB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3120570128797.48,..
IDA blend,IDB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.11259332714805,6.17581331678257
IDA blend,IDB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.34195326424255,4.3702141180598
IDA blend,IDB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.99818675026988,5.04058395118564
IDA blend,IDB,"Population, total",SP.POP.TOTL,555830605,..
IDA blend,IDB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,19.4375162080627,..
IDA blend,IDB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.12844,..
IDA blend,IDB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.4988603827318,..
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1235803659778.1,..
IDA only,IDX,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
IDA only,IDX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3524166544778.22,..
IDA only,IDX,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.44667128753758,4.43475340892305
IDA only,IDX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.69806422511376,3.71947012372544
IDA only,IDX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.01605519366775,4.02350819437439
IDA only,IDX,"Population, total",SP.POP.TOTL,1084407516,..
IDA only,IDX,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,32.2489310371617,..
IDA only,IDX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.03814,..
IDA only,IDX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.58759259082614,..
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2229466987792.26,..
IDA total,IDA,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
IDA total,IDA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,6658640793987.51,..
IDA total,IDA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.91332314058249,4.92207468214129
IDA total,IDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.90880180616276,3.93211471534116
IDA total,IDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.3185514795126,4.33633461547984
IDA total,IDA,"Population, total",SP.POP.TOTL,1640238121,..
IDA total,IDA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,27.2670204477035,..
IDA total,IDA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.08329,..
IDA total,IDA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.55749115143391,..
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,22183244483370.7,..
Late-demographic dividend,LTE,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Late-demographic dividend,LTE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,43652549722388,..
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.03026578079285,5.04125658645845
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.28046724992927,5.2285585742285
Late-demographic dividend,LTE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.17197095690825,5.14779612098552
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2288665963,..
Late-demographic dividend,LTE,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,10.3444029815583,..
Late-demographic dividend,LTE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Late-demographic dividend,LTE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.7232529863456,..
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,5800575821179.99,..
Latin America & Caribbean,LCN,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Latin America & Caribbean,LCN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,10422713322067.8,..
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.56784739600827,9.65680060360895
Latin America & Caribbean,LCN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.99345989137758,6.87374235468815
Latin America & Caribbean,LCN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.05464509503351,8.02337324973255
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,641357515,..
Latin America & Caribbean,LCN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,23.2044007182552,..
Latin America & Caribbean,LCN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Latin America & Caribbean,LCN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.43830607177221,..
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,5204644664482.81,..
Latin America & Caribbean (excluding high income),LAC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Latin America & Caribbean (excluding high income),LAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,9539030673570.57,..
Latin America & Caribbean (excluding high income),LAC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.66620624049663,9.74629074103351
Latin America & Caribbean (excluding high income),LAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.01313120143382,6.88858214564366
Latin America & Caribbean (excluding high income),LAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.10562742524122,8.06783674519948
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,609013934,..
Latin America & Caribbean (excluding high income),LAC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,21.749664820333,..
Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Latin America & Caribbean (excluding high income),LAC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.24270282039559,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,5559757932431.6,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,10113532117809.7,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.67506136610427,9.764754572658
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.05455051440135,6.93324152265399
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.13604172842177,8.10428438454679
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,625569713,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,22.8327635957772,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.25620923692216,..
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1064640218766.34,..
Least developed countries: UN classification,LDC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Least developed countries: UN classification,LDC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3024391505738.59,..
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.37646079097995,4.36091955260883
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.61479187273833,3.63139071619539
Least developed countries: UN classification,LDC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.94344779668272,3.94633980755141
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,1009662578,..
Least developed countries: UN classification,LDC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,33.3342672035106,..
Least developed countries: UN classification,LDC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.03814,..
Least developed countries: UN classification,LDC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.5402491059174,..
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,31735605407696.8,..
Low & middle income,LMY,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Low & middle income,LMY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,74988270874483.8,..
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.42204063414305,5.46181122809937
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.60344788843485,4.60284895491182
Low & middle income,LMY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.91605348589045,4.93033935233804
Low & middle income,LMY,"Population, total",SP.POP.TOTL,6383958209,..
Low & middle income,LMY,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.0983410937239,..
Low & middle income,LMY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
